,reward1,reward2,reward3,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
397,20.46748,41.994747,86.163946,1.0,128.0,4.0,64.0,1.0,8.0,1.0,2.6,0.001232,11.956,2.1183105328,1.7194079
398,100.7,34.292809,11.67822,9.0,16.0,8.0,128.0,8.0,2.0,2.0,3.1,0.00123,14.39,2.52714693,2.054591
399,20.434253,45.853832,102.89458,1.0,4.0,4.0,64.0,1.0,1.0,1.0,3.4,0.00025,110.57,3.78978275,15.159131
400,20.46748,38.683666,73.112373,1.0,8.0,1024.0,64.0,8.0,1.0,1.0,2.6,0.001232,11.938,2.11967448,1.720515
401,85.338983,31.617428,11.714011,9.0,16.0,8.0,128.0,8.0,1.0,2.0,3.5,0.00123,19.58,2.97827772,2.421364
402,20.434253,44.580763,97.260437,1.0,4.0,4.0,256.0,1.0,1.0,1.0,3.0,0.000295,109.9,4.45828013,15.112814
403,20.434253,38.922572,74.138583,1.0,512.0,4.0,512.0,1.0,1.0,1.0,3.2,0.001232,13.62,2.2424638544,1.8201817
404,100.298805,28.310586,7.991015,9.0,16.0,8.0,16384.0,8.0,1.0,2.0,2.7,0.001232,19.004,2.941828736,2.387848
405,20.434253,45.886059,103.039265,1.0,4.0,8.0,64.0,1.0,1.0,1.0,3.8,0.000251,234.53,5.560613839999999,22.15384
406,20.434253,43.45151,92.395532,1.0,256.0,32.0,64.0,1.0,1.0,1.0,3.8,0.001232,11.958,2.1166980912,1.7180991
407,100.7,31.112117,9.612352,9.0,16.0,8.0,8192.0,8.0,1.0,2.0,3.7,0.001232,13.636,2.3605363936000003,1.9160198
408,20.434253,44.905648,98.683187,1.0,4.0,128.0,64.0,1.0,1.0,1.0,3.8,0.00025,172.19,4.60427575,18.417103
409,20.434253,44.4787,96.815614,1.0,128.0,4.0,64.0,1.0,1.0,1.0,3.0,0.001232,12.718,2.210133464,1.7939395
410,100.7,31.649332,9.947172,9.0,16.0,512.0,128.0,8.0,1.0,2.0,2.7,0.001232,12.647,2.2527669472,1.8285446
411,20.46748,45.247575,100.029076,1.0,32.0,4.0,64.0,1.0,2.0,1.0,2.7,0.00025,136.1,4.4492965,17.797186
412,20.434253,40.92686,81.970593,1.0,16.0,4.0,1024.0,1.0,1.0,1.0,3.7,0.00123,12.155,2.176856583,1.7698021
413,100.7,25.289617,6.351189,9.0,16.0,8.0,32768.0,8.0,1.0,2.0,2.9,0.001232,19.483,2.6607470736,2.1596973
414,20.434253,45.648628,101.975698,1.0,32.0,4.0,64.0,1.0,1.0,1.0,3.8,0.00025,343.2,6.968446,27.873784
415,20.434253,45.601785,101.766516,1.0,4.0,4.0,128.0,1.0,1.0,1.0,3.8,0.001232,12.088,2.1387744224000005,1.7360182000000002
416,89.27305,30.319005,10.296972,10.0,16.0,64.0,128.0,8.0,1.0,2.0,2.9,0.001232,12.229,2.1431706912,1.7395866
417,20.434253,45.089158,99.491385,1.0,4.0,8.0,64.0,1.0,4.0,4.0,3.6,0.000282,128.1,4.84831179,17.192595
418,20.434253,45.791188,102.613628,1.0,16.0,4.0,64.0,1.0,1.0,1.0,3.7,0.001232,12.742,2.1921798976000004,1.7793668
419,100.7,33.564536,11.187469,9.0,128.0,8.0,256.0,8.0,1.0,2.0,2.9,0.001232,11.998,2.1254780624,1.7252257
420,20.434253,40.784956,81.403152,1.0,512.0,16.0,64.0,1.0,1.0,1.0,3.8,0.00025,116.47,3.956026,15.824103999999998
421,20.434253,45.774115,102.537124,1.0,4.0,4.0,64.0,1.0,1.0,1.0,3.0,0.001232,16.171,2.679294464,2.174752
422,100.7,34.298808,11.682306,9.0,16.0,8.0,128.0,8.0,1.0,2.0,3.0,0.001232,11.938,2.1270638928,1.7265129
423,20.46748,45.559491,101.412938,1.0,16.0,4.0,64.0,1.0,1.0,1.0,2.5,0.00025,109.9,3.78845725,15.153829
424,20.434253,45.398273,100.860217,1.0,4.0,64.0,64.0,1.0,1.0,1.0,3.8,0.00123,11.998,2.147151591,1.7456517
425,100.7,34.039458,11.506303,9.0,16.0,8.0,512.0,8.0,1.0,2.0,2.3,0.001232,12.356,2.162428576,1.755218
426,20.46748,45.358193,100.518759,1.0,32.0,4.0,64.0,1.0,1.0,1.0,2.4,0.00025,112.17,3.846406500000001,15.385626
427,20.434253,45.540002,101.49095,1.0,16.0,4.0,64.0,1.0,1.0,4.0,3.8,0.00123,12.088,2.166251892,1.7611804
428,100.7,25.968404,6.696703,9.0,16.0,2048.0,256.0,8.0,1.0,2.0,2.9,0.001232,12.527,2.1489897968,1.7443099
429,20.46748,45.786787,102.427359,1.0,4.0,4.0,64.0,1.0,1.0,1.0,2.9,0.00025,238.73,6.60891125,26.435645
430,20.434253,31.858973,49.671212,1.0,16.0,4.0,4096.0,1.0,1.0,1.0,3.8,0.00123,11.938,2.125886613,1.7283631
431,0.0,0.0,0.0,9.0,16.0,8.0,128.0,8.0,8.0,16.0,2.9,0.001232,44.683,4.3909339936,3.5640698
432,20.46748,44.457725,96.567302,1.0,4.0,4.0,256.0,1.0,1.0,1.0,2.4,0.0,0.0,0.0,0.0
433,20.434253,45.814944,102.720127,1.0,4.0,4.0,64.0,1.0,1.0,1.0,3.2,0.00123,13.62,2.254893195,1.8332465
434,0.0,0.0,0.0,9.0,16.0,4.0,4096.0,8.0,1.0,1.0,3.4,0.001232,11.938,2.123274384,1.723437
435,0.0,0.0,0.0,1.0,4.0,4.0,64.0,16.0,1.0,1.0,3.8,0.0,0.0,0.0,0.0
436,20.434253,43.977888,94.647678,1.0,128.0,4.0,64.0,1.0,1.0,8.0,3.5,0.0,0.0,0.0,0.0
437,100.7,33.886078,11.402843,9.0,16.0,64.0,128.0,8.0,1.0,2.0,2.6,0.001232,13.483,2.304367296,1.870428
438,20.434253,36.873249,66.537125,1.0,1024.0,4.0,64.0,1.0,1.0,1.0,3.8,0.00025,115.6,3.8813055,15.525222
439,20.434253,44.971889,98.974538,1.0,4.0,32.0,64.0,1.0,1.0,8.0,3.6,0.001232,22.288,3.27791464,2.660645
440,100.7,33.558035,11.183135,9.0,8.0,8.0,128.0,8.0,8.0,2.0,2.2,0.001232,12.939,2.2036275184,1.7886586999999998
441,39.213396,45.376567,52.508405,2.0,4.0,4.0,64.0,1.0,2.0,1.0,2.4,0.00025,123.62,3.957559,15.830236
442,20.46748,45.747005,102.249448,1.0,8.0,4.0,64.0,1.0,1.0,1.0,2.9,0.000642,22.263,2.164497864,3.371492
443,100.7,30.841958,9.44614,9.0,64.0,8.0,8192.0,8.0,1.0,2.0,3.0,0.00123,11.956,2.129585592,1.7313704
444,20.434253,45.794516,102.628547,1.0,4.0,4.0,64.0,1.0,1.0,1.0,3.1,0.00025,175.06,4.685290999999999,18.741164
445,20.434253,31.899899,49.798911,1.0,4.0,4.0,4096.0,1.0,1.0,1.0,3.9,0.001232,11.938,2.1251690768,1.7249749
446,100.7,31.05204,9.575265,9.0,16.0,8.0,8192.0,8.0,1.0,2.0,2.9,0.001232,44.623,4.3796743760000005,3.5549305
447,0.0,0.0,0.0,1.0,16.0,4.0,64.0,8.0,1.0,1.0,3.8,0.00025,172.19,4.622108750000001,18.488435
448,20.434253,36.804301,66.288528,1.0,1024.0,4.0,64.0,4.0,1.0,1.0,3.8,0.0,0.0,0.0,0.0
449,89.27305,28.872962,9.338182,10.0,16.0,8.0,4096.0,8.0,1.0,8.0,3.0,0.001232,22.567,3.290207536,2.670623
450,30.222089,32.847764,35.701557,3.0,4.0,4.0,64.0,1.0,1.0,8.0,3.8,0.000282,161.57,5.346108342,18.957831
451,0.0,0.0,0.0,1.0,4.0,4.0,64.0,16.0,1.0,1.0,2.7,0.000833,33.08,4.130558782,4.958654
452,100.7,34.158659,11.58703,9.0,16.0,8.0,128.0,8.0,1.0,2.0,2.1,0.0,0.0,0.0,0.0
453,0.0,0.0,0.0,1.0,4.0,4.0,64.0,1.0,8.0,1.0,3.8,0.00025,109.9,3.81960825,15.278433
454,20.434253,45.78403,102.581549,1.0,4.0,4.0,64.0,4.0,1.0,1.0,3.8,0.0,0.0,0.0,0.0
455,100.7,33.652898,11.24645,9.0,16.0,8.0,1024.0,8.0,1.0,2.0,2.1,0.001232,12.218,2.1261427264,1.7257652
456,20.434253,41.015968,82.327923,1.0,4.0,4.0,1024.0,1.0,1.0,1.0,3.8,0.00025,118.83,3.93527875,15.741115
457,20.434253,45.649685,101.980421,1.0,4.0,4.0,64.0,1.0,1.0,4.0,3.8,0.001232,19.423,2.649198552,2.1503235
458,100.7,33.551097,11.178511,9.0,16.0,128.0,256.0,8.0,1.0,2.0,3.4,0.001232,12.467,2.1386753696,1.7359378
459,56.069042,41.767595,31.113996,3.0,256.0,32.0,64.0,1.0,8.0,1.0,3.8,0.00025,119.2,3.959196,15.836784
460,20.434253,42.102997,86.749552,1.0,4.0,4.0,256.0,1.0,1.0,16.0,3.7,0.000449,42.009,2.554709424,5.689776
461,100.7,21.378113,4.538468,9.0,2048.0,2048.0,2048.0,8.0,1.0,16.0,3.4,0.001232,16.563,2.5141687647999995,2.0407214
462,20.434253,45.676164,102.098762,1.0,4.0,4.0,64.0,1.0,2.0,1.0,3.4,0.00025,380.51,9.75173075,39.006923
463,20.46748,45.640804,101.775257,1.0,4.0,4.0,64.0,1.0,1.0,1.0,2.4,0.001232,12.02,2.1361964624,1.7339257
464,100.298805,34.16444,11.637317,9.0,16.0,8.0,128.0,8.0,1.0,2.0,2.5,0.00123,11.938,2.139507756,1.7394372
465,20.434253,43.532937,92.742149,1.0,4.0,4.0,512.0,1.0,1.0,1.0,3.8,0.000251,109.9,3.818315663,15.212413
466,20.46748,45.705513,102.064051,1.0,4.0,4.0,64.0,1.0,1.0,1.0,2.6,0.001232,14.839,2.3517140416,1.9088588
467,100.298805,34.821471,12.089225,9.0,16.0,8.0,128.0,1.0,1.0,2.0,3.4,0.00123,11.938,2.133453942,1.7345154
468,19.964314,32.697008,53.550267,2.0,4.0,8.0,64.0,1.0,1.0,1.0,3.3,0.000251,94.413,3.675582756,14.643756
469,20.434253,45.348134,100.637552,1.0,64.0,4.0,64.0,1.0,1.0,1.0,3.8,0.001261,22.139,4.168736117,3.3058970000000003
470,57.346241,22.023649,8.458115,7.0,128.0,2048.0,128.0,8.0,1.0,2.0,3.4,0.001232,12.318,2.1672130480000003,1.7591015
471,20.434253,43.780044,93.798008,1.0,16.0,256.0,64.0,1.0,1.0,1.0,3.4,0.000439,190.21,9.188442088,20.930392
472,20.434253,43.811995,93.934966,1.0,4.0,256.0,64.0,4.0,1.0,1.0,3.2,0.001232,13.684,2.3252414416,1.8873713
473,100.7,29.619413,8.712111,9.0,16.0,1024.0,128.0,8.0,1.0,2.0,3.0,0.001232,13.597,2.321851224,1.8846195
474,20.434253,45.064091,99.380793,1.0,16.0,32.0,64.0,1.0,4.0,1.0,3.8,0.00025,162.62,5.080045,20.32018
475,20.434253,45.931908,103.245281,1.0,4.0,4.0,64.0,1.0,1.0,1.0,3.9,0.001232,12.42,2.1946193808000003,1.7813469
476,100.7,34.198704,11.614214,9.0,16.0,8.0,128.0,8.0,1.0,2.0,2.3,0.001232,11.938,2.1124744256000003,1.7146708
477,20.434253,40.718896,81.139666,1.0,4.0,512.0,256.0,1.0,1.0,1.0,3.8,0.00025,109.9,3.81066825,15.242673
478,20.434253,45.343423,100.616646,1.0,4.0,16.0,64.0,1.0,4.0,1.0,3.8,0.001232,18.202,2.6879949712,2.1818141
479,89.27305,30.688139,10.549229,10.0,16.0,8.0,128.0,8.0,1.0,2.0,3.4,0.001232,12.258,2.167663344,1.759467
480,20.434253,45.192494,99.947939,1.0,4.0,8.0,64.0,1.0,1.0,8.0,3.8,0.000282,121.83,4.732377078,16.781478999999997
481,0.0,0.0,0.0,1.0,4.0,4.0,64.0,8.0,1.0,1.0,2.1,0.001232,12.794,2.1821662016,1.7712388
482,100.7,34.297288,11.681271,9.0,8.0,8.0,128.0,8.0,1.0,2.0,2.6,0.0,0.0,0.0,0.0
483,20.434253,42.758604,89.47223,1.0,256.0,128.0,64.0,1.0,1.0,1.0,3.7,0.00025,109.53,3.788793,15.155172
484,20.46748,42.502951,88.262006,1.0,4.0,4.0,512.0,1.0,1.0,8.0,2.3,0.001232,14.251,2.4376615648,1.9786214
485,85.080798,18.263169,3.920313,9.0,16.0,4096.0,128.0,8.0,1.0,2.0,2.8,0.00123,16.683,2.467074591,2.0057517
486,20.434253,31.755312,49.348505,1.0,32.0,4.0,4096.0,1.0,2.0,1.0,3.8,0.00025,435.17,9.53832975,38.153319
487,20.434253,45.067704,99.396729,1.0,4.0,4.0,64.0,1.0,2.0,8.0,3.8,0.001232,44.84,4.419647847999999,3.5873765
488,100.7,33.648281,11.243365,9.0,32.0,8.0,128.0,8.0,8.0,2.0,3.9,0.001232,12.856,2.1942675216,1.7810613
489,20.434253,45.431256,101.006823,1.0,4.0,4.0,64.0,1.0,4.0,1.0,3.8,0.00025,127.67,3.93635875,15.745435
490,20.434253,45.180661,99.895607,1.0,4.0,4.0,64.0,2.0,1.0,8.0,3.8,0.001232,12.192,2.1592899328,1.7526704
491,100.7,33.088693,10.872509,9.0,16.0,128.0,1024.0,8.0,1.0,2.0,2.9,0.001232,12.864,2.1833093744000003,1.7721667
492,20.434253,31.525795,48.637733,1.0,4.0,128.0,4096.0,1.0,1.0,1.0,3.2,0.00025,127.38,4.070626,16.282504
493,20.46748,40.803169,81.343606,1.0,64.0,512.0,64.0,1.0,1.0,1.0,2.3,0.001232,45.401,4.484234832,3.639801
494,100.7,34.412374,11.759796,9.0,4.0,8.0,128.0,8.0,1.0,2.0,3.4,0.00123,16.901,2.6769031200000004,2.1763440000000003
495,20.434253,45.835399,102.811871,1.0,4.0,4.0,64.0,1.0,1.0,1.0,3.3,0.00025,109.37,3.763493500000001,15.053974
496,0.0,0.0,0.0,1.0,4.0,4.0,64.0,1.0,1.0,16.0,3.9,0.001232,11.938,2.1213796912,1.7218991
497,100.7,32.96016,10.788204,9.0,16.0,256.0,128.0,8.0,1.0,2.0,3.4,0.0,0.0,0.0,0.0
498,20.46748,45.518496,101.230513,1.0,4.0,4.0,64.0,1.0,2.0,1.0,2.7,0.00025,124.76,4.102436,16.409744
499,20.434253,41.018084,82.33642,1.0,64.0,512.0,64.0,1.0,1.0,1.0,3.0,0.00123,12.02,2.151020925,1.7487975
500,85.338983,30.32658,10.777038,9.0,16.0,8.0,128.0,8.0,16.0,2.0,3.8,0.001232,16.901,2.6489251712,2.1501016
501,20.434253,43.408285,92.211798,1.0,4.0,4.0,512.0,1.0,1.0,1.0,3.0,0.000295,148.08,4.845890070000001,16.426746
502,20.434253,42.01312,86.379581,1.0,256.0,4.0,64.0,1.0,8.0,1.0,3.8,0.001232,14.839,2.3652398000000003,1.9198375
503,,,,,,,,,,,,0.001232,15.03,2.524937184,2.049462
